3.777518392924809376e+01,1.796036775596348178e+01,0.000000000000000000e+00
2.467872839133122831e+00,6.724963146324858698e+00,0.000000000000000000e+00
6.793927734985672373e+01,4.536968445560452778e+01,0.000000000000000000e+00
9.903389473967042989e+01,2.168969843984739398e+01,0.000000000000000000e+00
6.630782031001007226e+01,2.633223767371506341e+01,0.000000000000000000e+00
2.065099946572868106e+00,7.583786538361414387e+01,0.000000000000000000e+00
2.735420348156357662e+01,7.980468339125637556e+01,0.000000000000000000e+00
6.874882763878153469e+01,2.155076771135584579e+01,0.000000000000000000e+00
9.473705904889241936e+01,7.308558067701578409e+01,0.000000000000000000e+00
5.182007139306632837e+01,2.566271805453157473e+00,0.000000000000000000e+00
2.776287062947319129e+01,5.867843464581687840e+01,0.000000000000000000e+00
8.638556059232314510e+01,1.175318559620330916e+01,0.000000000000000000e+00
5.173791071541141662e+01,1.320681063451533177e+01,0.000000000000000000e+00
7.168596811925937118e+01,3.960597028072937320e+01,0.000000000000000000e+00
5.654213118585089859e+01,1.832798362140785997e+01,0.000000000000000000e+00
1.448477593433772270e+01,4.880562806489545835e+01,0.000000000000000000e+00
9.037197397459334525e+01,8.342243544201854988e+00,0.000000000000000000e+00
5.521924699224065591e+01,5.844760689557688949e+01,0.000000000000000000e+00
9.619363785472290829e+01,2.921475267925488595e+01,0.000000000000000000e+00
2.408287799154468090e+01,1.002939422654978152e+01,0.000000000000000000e+00
1.642962959147420410e+00,9.295293167921904853e+01,0.000000000000000000e+00
2.817301057539490827e+01,5.864101661863266912e+01,0.000000000000000000e+00
6.395526612098112906e+00,4.856275959346228888e+01,0.000000000000000000e+00
9.774951397444468171e+01,8.765052453165907309e+01,0.000000000000000000e+00
9.413777047064985481e+01,7.992025873523917312e+01,0.000000000000000000e+00
6.178766919175237859e+01,1.323685775889948957e+00,0.000000000000000000e+00
3.472335179322195842e+01,1.481408609481650274e+01,0.000000000000000000e+00
9.818293898182531620e+01,4.783703070399880630e+01,0.000000000000000000e+00
4.973913654986626653e+01,6.394725163987236272e+01,0.000000000000000000e+00
3.685846061296174980e+01,1.369002716855989377e+01,0.000000000000000000e+00
5.113189825464560556e+01,2.243170289747392587e+01,0.000000000000000000e+00
9.784448449403404524e+00,8.621915174216833577e+01,0.000000000000000000e+00
9.729194890231302395e+01,9.608346580630001199e+01,0.000000000000000000e+00
9.065554992211789909e+01,7.740473326986388258e+01,0.000000000000000000e+00
3.331451520286419310e+01,8.110138998799676813e+00,0.000000000000000000e+00
4.072411714138073080e+01,2.322341421709427323e+01,0.000000000000000000e+00
1.324876347579829705e+01,5.342718178682526187e+00,0.000000000000000000e+00
7.255943642105788172e+01,1.142745862503102838e+00,0.000000000000000000e+00
7.952208258675574903e+00,8.960303423860537464e+00,0.000000000000000000e+00
6.720478073539143793e+01,2.453672098528447520e+01,0.000000000000000000e+00
4.205394666800984282e+01,5.573687913239169234e+01,0.000000000000000000e+00
8.605511738287937362e+01,7.270442627113283152e+01,0.000000000000000000e+00
2.703279052387146209e+01,1.314827992911276056e+01,0.000000000000000000e+00
5.537432042119794673e+00,3.015986344809424935e+01,0.000000000000000000e+00
6.832813355476804418e+01,6.956254456388572294e+01,0.000000000000000000e+00
1.811509617369030423e+01,7.885455123065186456e+01,0.000000000000000000e+00
5.684807643324029769e+00,6.969972417249873331e+01,0.000000000000000000e+00
5.875996351963890163e+01,2.728219024244670265e+01,0.000000000000000000e+00
3.708527992178887445e+01,1.970542801856396409e+01,0.000000000000000000e+00
4.598558837560074153e+01,4.461230125411407954e+00,0.000000000000000000e+00
7.997958845706179432e+01,7.695644698663272720e+00,0.000000000000000000e+00
5.188351488315260696e+01,3.068100995451960955e+01,0.000000000000000000e+00
6.455702444560039055e+01,3.536243575549091744e+00,0.000000000000000000e+00
4.304024395080612209e+01,5.100168523182502156e+01,0.000000000000000000e+00
5.361774947034520267e+01,6.813925106038378487e+01,0.000000000000000000e+00
2.775960977317660650e+01,1.288605654663201960e+01,0.000000000000000000e+00
3.926756765470943122e+01,9.564057227959487761e+01,0.000000000000000000e+00
5.438059500773263721e+01,4.569114216457658273e+01,0.000000000000000000e+00
8.820414102298896353e+01,4.586039617685858616e+01,0.000000000000000000e+00
7.241676366115432018e+01,3.990253217031020228e+01,0.000000000000000000e+00
9.040443929009576607e+01,6.900250201912272985e+01,0.000000000000000000e+00
6.996220542505167828e+01,3.277204015571189188e+01,0.000000000000000000e+00
7.567786427368892532e+01,6.360610554471413280e+01,0.000000000000000000e+00
2.400202733797095433e+01,1.605388224852564250e+01,0.000000000000000000e+00
4.581388272600428735e+01,5.909841653236848913e+01,0.000000000000000000e+00
8.577226441935546575e+01,4.572234533538570389e+01,0.000000000000000000e+00
9.518744768327361783e+01,5.757511620448724443e+01,0.000000000000000000e+00
6.288984390617004294e+01,3.984342586196770952e+01,0.000000000000000000e+00
6.271295202334570718e+00,4.240322518898419446e+01,0.000000000000000000e+00
3.330462654669619216e+00,9.589827218634735573e+01,0.000000000000000000e+00
1.632850268370789060e+00,1.852323252361839323e+01,0.000000000000000000e+00
4.012595008036087307e+01,9.292914173027139668e+01,0.000000000000000000e+00
8.694885305466321768e+01,4.541623969075517664e+01,0.000000000000000000e+00
6.144647064768743405e+01,3.307459147550562140e+00,0.000000000000000000e+00
1.560606444682821614e+00,4.287957224982378079e+01,0.000000000000000000e+00
6.807407397472021060e+00,2.519409882460929140e+01,0.000000000000000000e+00
1.310552312152577414e+01,1.203622289765426956e+00,0.000000000000000000e+00
1.154842971387480866e+01,6.184802595127478497e+01,0.000000000000000000e+00
9.742562128180503578e+01,9.903450015608939339e+01,0.000000000000000000e+00
4.090540953730615570e+01,1.629544260466053629e+01,0.000000000000000000e+00
6.387617573665293236e+01,4.903053465487371199e+01,0.000000000000000000e+00
9.894097772844314420e+01,6.530420715178020252e+00,0.000000000000000000e+00
2.414186200765740153e+01,6.625045715326758966e+01,0.000000000000000000e+00
2.460631849909644586e+01,6.658591175591877231e+01,0.000000000000000000e+00
5.173085172022887690e+01,4.240889884358492878e+01,0.000000000000000000e+00
5.546878086614189840e+01,2.870515199196297473e+01,0.000000000000000000e+00
7.065747062729789718e+01,4.148568693335640489e+01,0.000000000000000000e+00
3.605455604858922669e+01,8.286569145557378135e+01,0.000000000000000000e+00
9.249669119531921524e+01,4.600731088729692608e+00,0.000000000000000000e+00
9.689717046703518122e+01,9.049483455499269269e+01,0.000000000000000000e+00
2.494200410564512183e+01,1.059061548822322152e+01,0.000000000000000000e+00
9.509526110553940725e+01,2.334202554680963004e+01,0.000000000000000000e+00
6.897682650777504421e+01,5.835635898058866289e+00,0.000000000000000000e+00
3.742961833209160716e+01,7.487882575401330598e+01,0.000000000000000000e+00
2.378072425390388389e+01,1.718530990476430276e+01,0.000000000000000000e+00
4.492916486877381033e+01,3.044684073773195010e+01,0.000000000000000000e+00
5.023894574892614173e+01,9.425835996979303388e+01,0.000000000000000000e+00
9.402096893547673062e+01,7.507648618863520085e+01,0.000000000000000000e+00
9.944007896476793462e+01,4.518216826697596389e+01,0.000000000000000000e+00
7.086977818420836073e+00,2.927940314405188360e+01,0.000000000000000000e+00
1.312893284732560240e+01,6.041178040208819766e+01,0.000000000000000000e+00
3.828080591578540748e+01,8.953858842882100078e+01,0.000000000000000000e+00
9.677946717985018665e+01,5.468849016694221632e+01,0.000000000000000000e+00
2.748235698675965821e+01,5.922304187618367877e+01,0.000000000000000000e+00
8.967611582244097690e+01,4.067333458357482812e+01,0.000000000000000000e+00
5.520782766919708706e+01,2.716527676061458862e+01,0.000000000000000000e+00
4.554441494500269982e+01,4.017135353795986674e+01,0.000000000000000000e+00
5.249704422542642845e+01,7.505950229289875608e+01,0.000000000000000000e+00
8.623185468359024242e+01,4.869029597552854582e+00,0.000000000000000000e+00
1.046278887424740844e+01,3.484759890334970578e+01,0.000000000000000000e+00
7.400975256176825212e+01,6.805144811428259288e+01,0.000000000000000000e+00
6.223844285660048570e+01,7.105284027223456178e+01,0.000000000000000000e+00
5.436780538280952157e+01,2.826996509455366180e+01,0.000000000000000000e+00
3.023525800598259039e+00,7.103368289742132902e+01,0.000000000000000000e+00
7.884103508440376551e-01,3.726790698209955366e+01,0.000000000000000000e+00
8.949454503290009910e+00,4.059423219682837214e+01,0.000000000000000000e+00
2.431319971015777348e+00,3.426109843415903100e+01,0.000000000000000000e+00
6.222310588397949260e+01,2.790679482285983681e+01,0.000000000000000000e+00
2.097499496556351062e+01,1.157032333270936419e+01,0.000000000000000000e+00
5.771402440203418394e+01,6.952700059046860304e+01,0.000000000000000000e+00
2.703213893502698362e-01,6.471966538940360181e+01,0.000000000000000000e+00
6.003922370976395939e+01,5.887396099702881713e+01,0.000000000000000000e+00
9.627703198402424789e+01,1.687167337003969703e+00,0.000000000000000000e+00
5.098071966215841400e+01,3.339648695968091374e+01,0.000000000000000000e+00
7.908401632274049575e+01,9.724292563242464382e+00,0.000000000000000000e+00
4.420356377299252415e+01,5.199523745708381739e+01,0.000000000000000000e+00
6.939564109345475629e+01,9.088573203240946086e+00,0.000000000000000000e+00
6.188261682413764930e+01,1.334614709349344253e+01,0.000000000000000000e+00
9.805801327872823947e+01,8.717857347554928538e+01,0.000000000000000000e+00
5.027207611453240332e+01,9.223479817966330074e+01,0.000000000000000000e+00
9.197828107781583640e+01,3.603381742856948122e+00,0.000000000000000000e+00
9.521426972954208168e+01,3.000289194759295697e+01,0.000000000000000000e+00
4.463944154832029199e+01,9.078755943543261253e+01,0.000000000000000000e+00
1.602304663201432788e+01,6.611175115080995113e+01,0.000000000000000000e+00
4.402637528294918212e+01,7.648676903028539087e+00,0.000000000000000000e+00
6.964631446525005742e+01,2.473987555391536830e+01,0.000000000000000000e+00
3.961552257951772571e+00,5.994429824957325792e+00,0.000000000000000000e+00
6.107853706678733730e+00,9.077329574850394067e+01,0.000000000000000000e+00
6.725823112965213113e+01,5.289399290308831780e+01,0.000000000000000000e+00
3.782451749234617466e+01,9.795269293354586182e+01,0.000000000000000000e+00
6.803486660150015553e+01,6.320761833863064894e+00,0.000000000000000000e+00
6.072493740115410077e+01,4.776465028764160792e+01,0.000000000000000000e+00
5.145127432987567317e+01,3.679275805370413366e+01,0.000000000000000000e+00
4.565198912626553351e+01,3.374773817642399365e+01,0.000000000000000000e+00
9.704936935959776179e+01,1.334394317456040113e+01,0.000000000000000000e+00
9.680395317837419356e+00,3.433917287909160621e+01,0.000000000000000000e+00
5.910269008704912608e+01,6.591764718500282072e+01,0.000000000000000000e+00
3.972567471680420681e+01,9.992779939221711061e+01,0.000000000000000000e+00
3.518929961930425776e+01,7.214066679599524434e+01,0.000000000000000000e+00
9.762256634538199762e+01,8.897936564455402220e+01,0.000000000000000000e+00
7.645619743577086069e+01,6.982484778182906382e+01,0.000000000000000000e+00
3.354981696758996179e+01,1.476855782067073619e+01,0.000000000000000000e+00
6.263600305980975946e+00,2.419017042014848329e+01,0.000000000000000000e+00
4.322814811812985880e+01,5.219962736299824968e+01,0.000000000000000000e+00
1.173204803848110167e+01,1.070041401937915637e+01,0.000000000000000000e+00
5.896947230135507567e+01,7.453980739472929429e+01,0.000000000000000000e+00
9.834262422606420273e+01,3.998016922245258797e+01,0.000000000000000000e+00
3.803351835275731219e+01,1.478086766972723787e+01,0.000000000000000000e+00
6.849344386835593923e+01,6.567619584408370770e+01,0.000000000000000000e+00
8.620625958512071918e+01,9.725799478764063366e+00,0.000000000000000000e+00
4.977769078253417945e+01,5.810819296720630689e+01,0.000000000000000000e+00
2.415570400399183981e+01,1.690254061291612686e+01,0.000000000000000000e+00
8.595808364196214768e+01,5.853492223555878837e+00,0.000000000000000000e+00
4.706209039180728837e+01,1.158340013008852765e+01,0.000000000000000000e+00
4.570587613313673359e+01,9.799623263423093533e+01,0.000000000000000000e+00
4.237063534554727795e+01,8.571249175045673496e+01,0.000000000000000000e+00
1.173155641831938922e+01,2.712520767618641315e+01,0.000000000000000000e+00
6.713834786701531243e+01,3.447181273755076347e+01,0.000000000000000000e+00
7.137668684100162864e+01,6.391868992253925086e+01,0.000000000000000000e+00
6.145276998103207688e+01,7.004219014464463378e+00,0.000000000000000000e+00
8.224067383556902655e+01,6.534211611136369413e+01,0.000000000000000000e+00
7.263424644178351741e+01,5.369230010823904564e+01,0.000000000000000000e+00
1.104771109917447269e+01,4.050356132969498901e+01,0.000000000000000000e+00
2.995032490474935916e+00,7.372542425964773827e+01,0.000000000000000000e+00
1.097844580625007005e+01,6.063081330450851425e+01,0.000000000000000000e+00
7.032174964672157103e+01,6.347863229336947199e+01,0.000000000000000000e+00
5.680445610939322876e+01,9.255966382926609981e+01,1.000000000000000000e+00
7.781567509498505331e+01,8.700121482468190948e+01,1.000000000000000000e+00
1.433532874090463949e+01,9.446689170495838539e+01,1.000000000000000000e+00
3.595079005737859745e+01,4.370319537993414372e+01,1.000000000000000000e+00
3.154283509241838601e+01,3.637107709426226165e+01,1.000000000000000000e+00
1.965823616800534879e+01,3.687251706609641388e+01,1.000000000000000000e+00
3.179831793939760232e+01,4.142629945146699555e+01,1.000000000000000000e+00
5.759464955561792721e+01,9.292961975762140980e+01,1.000000000000000000e+00
7.351940221225949301e+01,9.621885451174382808e+01,1.000000000000000000e+00
2.230816326406183236e+01,9.527490115169850071e+01,1.000000000000000000e+00
1.354740642224502345e+01,2.982823259560307605e+01,1.000000000000000000e+00
1.002268873123011161e+01,9.194826137446735004e+01,1.000000000000000000e+00
7.142412995491113747e+01,9.988470065678664866e+01,1.000000000000000000e+00
1.494483046579937380e+01,8.681260573682142478e+01,1.000000000000000000e+00
1.238199828494415122e+01,8.480082293222343992e+01,1.000000000000000000e+00
7.220555994703478575e+01,8.663823259286292000e+01,1.000000000000000000e+00
7.299905624240579982e+01,1.716296772614405342e+01,1.000000000000000000e+00
7.936977033574206075e+01,2.239246880603801415e+01,1.000000000000000000e+00
3.453516806969027186e+01,9.280812934655908464e+01,1.000000000000000000e+00
1.861930058803361732e+01,9.443723899839335445e+01,1.000000000000000000e+00
2.274146279733232490e+01,2.543564817703929393e+01,1.000000000000000000e+00
5.365792111087222338e+01,8.966712930403420501e+01,1.000000000000000000e+00
3.200171508224678263e+01,3.834638941718979765e+01,1.000000000000000000e+00
5.883171135536057506e+01,8.310484552361904775e+01,1.000000000000000000e+00
6.289818435911487171e+01,8.726506554473952804e+01,1.000000000000000000e+00
1.856359443059522008e+01,9.527916569719445761e+01,1.000000000000000000e+00
2.539416425950258116e+01,2.133119773674819797e+01,1.000000000000000000e+00
2.074700754411093939e+01,4.246854687515062210e+01,1.000000000000000000e+00
3.741699803342255848e+01,4.635754243648106865e+01,1.000000000000000000e+00
3.556127378499556357e+01,9.404319452528130796e+01,1.000000000000000000e+00
7.653252538069652644e+01,7.486636198505472350e+01,1.000000000000000000e+00
6.699165465909101158e+01,7.851529120231377590e+01,1.000000000000000000e+00
3.381589518368456027e+01,9.615701545414985674e+01,1.000000000000000000e+00
2.317016264712045270e+01,9.493188224156814670e+01,1.000000000000000000e+00
6.304479368667911388e+01,8.742879666249470461e+01,1.000000000000000000e+00
2.930202845077967311e+01,8.489435553129182210e+01,1.000000000000000000e+00
8.221177331942455169e+01,1.898479119027579642e+01,1.000000000000000000e+00
7.705807485027762027e+01,1.469466454003750577e+01,1.000000000000000000e+00
2.621181492396782531e+01,4.561405668004796610e+01,1.000000000000000000e+00
2.835188465821666526e+01,3.799269559001204755e+01,1.000000000000000000e+00
7.786953959411033566e+01,7.774075618487530903e+01,1.000000000000000000e+00
2.594225643453549424e+01,3.738131379325614034e+01,1.000000000000000000e+00
5.775429488313754689e+01,9.594333408334250635e+01,1.000000000000000000e+00
1.871308917508447323e+01,9.039839549282369546e+01,1.000000000000000000e+00
7.963914745173316589e+01,9.591666030352224936e+01,1.000000000000000000e+00
8.207671207013149228e+01,9.088437184127383262e+01,1.000000000000000000e+00
8.155238187685688445e+01,1.594144634489559387e+01,1.000000000000000000e+00
2.586840668894076956e+01,8.490383084285107884e+01,1.000000000000000000e+00
3.553688484719296525e+01,3.567068904025428822e+01,1.000000000000000000e+00
9.961493022127132946e+00,9.453015334790795521e+01,1.000000000000000000e+00
3.267008817682600608e+01,2.327441292790568639e+01,1.000000000000000000e+00
2.211609153460838328e+01,2.531911937228519349e+01,1.000000000000000000e+00
7.832344383138131150e+01,2.883984973314939282e+01,1.000000000000000000e+00
2.326269928297655198e+01,3.485193694925632713e+01,1.000000000000000000e+00
8.149664793702473276e+01,9.854914276432975839e+01,1.000000000000000000e+00
2.965562650640298870e+01,9.920112434144741087e+01,1.000000000000000000e+00
7.307090991274762359e+01,8.817202123338397257e+01,1.000000000000000000e+00
2.724368954659625075e+01,3.790568960774285756e+01,1.000000000000000000e+00
8.391891222586524179e+01,2.377418260156387575e+01,1.000000000000000000e+00
6.339976977446607265e+01,8.672894054624647708e+01,1.000000000000000000e+00
6.995750602247512973e+01,9.679655666042270923e+01,1.000000000000000000e+00
1.523547056877304584e+01,4.174863747960117877e+01,1.000000000000000000e+00
2.484134650829710012e+01,5.058663838253083611e+01,1.000000000000000000e+00
3.103808259798114122e+01,3.730348638807474515e+01,1.000000000000000000e+00
3.335074657912753082e+01,9.241587666207635721e+01,1.000000000000000000e+00
2.536425242568227745e+01,4.461355126592019360e+01,1.000000000000000000e+00
2.049236869597017474e+01,3.416981148647321476e+01,1.000000000000000000e+00
6.762424822774629263e+01,8.792347630313270201e+01,1.000000000000000000e+00
5.305372145627818270e+01,9.221114617671931057e+01,1.000000000000000000e+00
6.719571405958222954e+01,9.488610207205073266e+01,1.000000000000000000e+00
6.964824307014501414e+01,8.136786497018634634e+01,1.000000000000000000e+00
2.277595015378609489e+01,4.103015626901256496e+01,1.000000000000000000e+00
6.232946730201306451e+01,8.869607812174174910e+01,1.000000000000000000e+00
5.413807937571357343e+01,9.233060678891631312e+01,1.000000000000000000e+00
8.298973686033431818e+01,9.682864102942973261e+01,1.000000000000000000e+00
1.747720041609399644e+01,3.891346771011857442e+01,1.000000000000000000e+00
1.604676438876010280e+01,8.863046660865599335e+01,1.000000000000000000e+00
7.398839178291009944e+01,8.980623572137351118e+01,1.000000000000000000e+00
3.044463643473782710e+01,9.979622513286734886e+01,1.000000000000000000e+00
3.621890589393893833e+01,4.706489492139095177e+01,1.000000000000000000e+00
1.746583853950057730e+01,3.279880009080796555e+01,1.000000000000000000e+00
2.839999767621010918e+01,2.384132809240579931e+01,1.000000000000000000e+00
6.375826945307928639e+01,8.130538632474606686e+01,1.000000000000000000e+00
7.730835540548716267e+01,9.587409230565930329e+01,1.000000000000000000e+00
8.481503803469848890e+01,9.358320802167885688e+01,1.000000000000000000e+00
4.037927406673345132e+01,3.998121400093307187e+01,1.000000000000000000e+00
3.991611452547731176e+01,4.317601276543192768e+01,1.000000000000000000e+00
4.053735828485560688e+01,3.210429900432168893e+01,1.000000000000000000e+00
2.154420637252701809e+01,2.278316103739178544e+01,1.000000000000000000e+00
2.148024029151715197e+01,9.449965498762175287e+01,1.000000000000000000e+00
7.950709064314645502e+01,1.362801628361565065e+01,1.000000000000000000e+00
7.244662276999629569e+01,8.998160192058809059e+01,1.000000000000000000e+00
2.516635295138435779e+01,2.361856430489655168e+01,1.000000000000000000e+00
7.884838806292997049e+01,2.207166826004379701e+01,1.000000000000000000e+00
7.950039909821508388e+01,2.130605406280287184e+01,1.000000000000000000e+00
7.923959882899407603e+01,2.206340816002104788e+01,1.000000000000000000e+00
2.500609949064555337e+01,3.836874343816712951e+01,1.000000000000000000e+00
7.059453555986017648e+01,8.000429307276873203e+01,1.000000000000000000e+00
2.033964645876587696e+01,4.826527171590860377e+01,1.000000000000000000e+00
1.590894053370189098e+01,9.351824498914969297e+01,1.000000000000000000e+00
7.673318761026750678e+01,2.145598578173941817e+01,1.000000000000000000e+00
4.205646768913592837e+01,3.844801173314760945e+01,1.000000000000000000e+00
2.280307122033133638e+01,9.361855360415863458e+01,1.000000000000000000e+00
8.291100140311903033e+01,2.073133091874005629e+01,1.000000000000000000e+00
1.406846932113369775e+01,9.681018693249822604e+01,1.000000000000000000e+00
2.345373434751187602e+01,4.028681827141226535e+01,1.000000000000000000e+00
2.808744480797954779e+01,3.777220156095279435e+01,1.000000000000000000e+00
1.803963404448497698e+01,9.399582556438096503e+01,1.000000000000000000e+00
8.596852551934166797e+01,8.999373480613527931e+01,1.000000000000000000e+00
7.953707949367961305e+01,2.535973876174639940e+01,1.000000000000000000e+00
1.953542734722286056e+01,8.245867543544480327e+01,1.000000000000000000e+00
2.915150723078887651e+01,3.078215273037835686e+01,1.000000000000000000e+00
7.779836791724727618e+01,8.558109755388510109e+01,1.000000000000000000e+00
6.635324389586166660e+01,7.362226689716459305e+01,1.000000000000000000e+00
3.340142751724834369e+01,3.581127955498627813e+01,1.000000000000000000e+00
7.007383461376674916e+01,1.751721148873446765e+01,1.000000000000000000e+00
6.171246828172166232e+01,9.229374751639920760e+01,1.000000000000000000e+00
7.070093410950525481e+01,7.980759298112738520e+01,1.000000000000000000e+00
2.151977981621189073e+01,9.375082208793757843e+01,1.000000000000000000e+00
7.766575912527535763e+01,2.315345834630841182e+01,1.000000000000000000e+00
7.614716520807481004e+01,1.513747243859014446e+01,1.000000000000000000e+00
7.351812011929831669e+01,2.132426349190494719e+01,1.000000000000000000e+00
1.950520455151008647e+01,3.902810595857767595e+01,1.000000000000000000e+00
3.120997837864604918e+01,3.004904209889337352e+01,1.000000000000000000e+00
8.315480657991322744e+01,2.026272511425980483e+01,1.000000000000000000e+00
7.385787598553369548e+01,9.198711781204434601e+01,1.000000000000000000e+00
7.423755136718720848e+01,8.469291881011446321e+01,1.000000000000000000e+00
7.557632237547827003e+01,2.002718999868055505e+01,1.000000000000000000e+00
7.237249186782527488e+01,1.710142096305103365e+01,1.000000000000000000e+00
3.099492462032716489e+01,3.631675494125693859e+01,1.000000000000000000e+00
7.282958120582193828e+01,2.405080037533986825e+01,1.000000000000000000e+00
1.374653706275187481e+01,8.898166859054008171e+01,1.000000000000000000e+00
7.255093780774485879e+01,2.747985684088500591e+01,1.000000000000000000e+00
6.126623774773997866e+01,9.768927225759929911e+01,1.000000000000000000e+00
7.601644207698261368e+01,2.614922118170731835e+01,1.000000000000000000e+00
7.891767114423839757e+01,2.212163371306653303e+01,1.000000000000000000e+00
6.657422479363124523e+01,9.139925520871300080e+01,1.000000000000000000e+00
1.743572929397658200e+01,8.543678852777296129e+01,1.000000000000000000e+00
