-9.507574871755708826e-03,9.988418186662973985e-01,4.811466806913521771e-02,1.143355918740230764e-01,4.222466486739037683e-02
-8.414552447630570253e-03,9.988161941831229518e-01,4.864370707031077934e-02,1.042683071237698322e-01,6.372052807984572576e-02
-7.422222852831500753e-03,9.987796738566571131e-01,4.938788404851818248e-02,9.419678499602084087e-02,8.531276828304551474e-02
-6.481976366392099356e-03,9.987352719671934720e-01,5.027779359335646930e-02,9.385149441283355265e-02,9.291315912595791981e-02
-5.593873188886534092e-03,9.986825296489182380e-01,5.131476370439461837e-02,8.376798778506290566e-02,1.147751268760192483e-01
-4.903959223343881853e-03,9.986097658542295585e-01,5.271181594823874661e-02,5.421333387903745638e-02,1.650488575826422888e-01
-4.412325397813296989e-03,9.985153544191094355e-01,5.447097382349695011e-02,4.411147637722002968e-02,1.873334735683888363e-01
-3.827142195083296262e-03,9.984211070484219075e-01,5.617199480349295559e-02,7.292307220578529703e-02,1.534366497082431391e-01
-3.148528455608338647e-03,9.983271704661687007e-01,5.781747753935218698e-02,6.279785253385100630e-02,1.762372512162346527e-01
-2.814503508760999792e-03,9.981957398216640964e-01,6.004385898558243367e-02,4.005016459359259096e-03,2.698684035948621385e-01
-2.922515304347233275e-03,9.980138400565701229e-01,6.299503992806702868e-02,-2.561044184791497549e-02,3.215613261267405987e-01
-3.472738471439581337e-03,9.977747528948058831e-01,6.667490146756430147e-02,-8.443763025233616548e-02,4.160521209866849812e-01
-4.173483224031077944e-03,9.975000114985174138e-01,7.066630781679182627e-02,-5.571619853377976495e-02,3.842223632741743611e-01
-5.025001211864757802e-03,9.971854291105121115e-01,7.497479556280128854e-02,-1.145913000048750796e-01,4.798731977468220222e-01
-6.222160894563862239e-03,9.968038855248596564e-01,7.988750717441675531e-02,-1.248459041187776064e-01,5.057522649607576470e-01
-7.473382947542440979e-03,9.963818286609287256e-01,8.498971416767853171e-02,-1.254041404476930743e-01,5.183048500876532572e-01
-8.778998474548044620e-03,9.959156338869155078e-01,9.028870460707329182e-02,-1.357245654685794167e-01,5.457208648917083460e-01
-1.043117592421114251e-02,9.953608453064430872e-01,9.621220104977971921e-02,-1.947158035261564446e-01,6.443047310479593781e-01
-1.233298663758872725e-02,9.947198258983492858e-01,1.026278128226349451e-01,-1.856535553970067032e-01,6.453729425177323620e-01
-1.419301983746456067e-02,9.940280891738058067e-01,1.091245065669145808e-01,-1.863600436278302630e-01,6.614768834996553881e-01
-1.601170422898227225e-02,9.932828398159416761e-01,1.157117112792759722e-01,-1.773841889551099615e-01,6.645398069517964856e-01
-1.793532367558794971e-02,9.924552176359837663e-01,1.226076709961993472e-01,-2.073458108246988840e-01,7.247187498546816542e-01
-1.972123696036394772e-02,9.915827795764120545e-01,1.294742879784109013e-01,-1.498464527462661233e-01,6.598368780174551640e-01
-2.127268185289517624e-02,9.906837313023869607e-01,1.361827615110672296e-01,-1.604490852796535694e-01,6.940220115734374584e-01
-2.288175232963544220e-02,9.896996796200167035e-01,1.431591567453382452e-01,-1.613721840267726693e-01,7.152478614683224212e-01
-2.420871315269750024e-02,9.886967217611558612e-01,1.499292912633943264e-01,-1.040296676755804173e-01,6.537479842258597795e-01
-2.530263541099099164e-02,9.876664375696045939e-01,1.565726926975658517e-01,-1.147610465889380982e-01,6.909820345582088352e-01
-2.640690426659717330e-02,9.865526413540801620e-01,1.634438308327600120e-01,-1.061001185970852079e-01,7.013618558770093880e-01
-2.747335698456926378e-02,9.853605965504768083e-01,1.704831216446035247e-01,-1.071973903559252789e-01,7.267197789417898512e-01
-2.825961761834393238e-02,9.841463504243679328e-01,1.773582841211464312e-01,-5.006480253139746622e-02,6.697905903925140958e-01
-2.862051098978340632e-02,9.829495558129696109e-01,1.838754217590968798e-01,-2.212185370395113038e-02,6.556091266139969509e-01
-2.855657287525336860e-02,9.817751320681816773e-01,1.900462839744681276e-01,3.490030429161330994e-02,6.008937943559519157e-01
-2.806829781331199314e-02,9.806275329143543384e-01,1.958817033066310997e-01,6.274754350145510251e-02,5.887030697821252767e-01
-2.759294921338619616e-02,9.793852222352120718e-01,2.020014516464785359e-01,3.231807817811382932e-02,6.603549949841017730e-01
-2.727645610028204409e-02,9.779976336285794991e-01,2.086159836083960328e-01,3.097440051637738098e-02,6.915146255616030357e-01
-2.726465649170811689e-02,9.764080167174652436e-01,2.159337511596241266e-01,-2.861682012034174813e-02,8.063293139434647427e-01
-2.770333992516426508e-02,9.745518568791259328e-01,2.241621695412667203e-01,-5.912460718079537436e-02,8.808993627629264633e-01
-2.844724424109554631e-02,9.724514501311072312e-01,2.331055064512775055e-01,-8.966105496179857526e-02,9.566456003931814722e-01
-2.939971421500366111e-02,9.701170571467980785e-01,2.426373743528318083e-01,-1.008397390769821683e-01,1.006303280866681193e+00
-3.056108483488831698e-02,9.675276604184264162e-01,2.527651604261275664e-01,-1.314389400083548487e-01,1.084647040372365367e+00
-3.202858207960748715e-02,9.646244603454260380e-01,2.636278636701658296e-01,-1.620648297844235475e-01,1.164401600291545602e+00
-3.394771162196508207e-02,9.613220915561851987e-01,2.754266441106258956e-01,-2.217606902285111370e-01,1.286289373150459658e+00
-3.646377703759190458e-02,9.575225992256493068e-01,2.883582354852320395e-01,-2.814508143219464631e-01,1.409623424954015602e+00
-3.943158728107813704e-02,9.532355112309278677e-01,3.022284899348698373e-01,-3.121138269706842938e-01,1.494239595694852651e+00
-4.251275406762153319e-02,9.485615105517821721e-01,3.165928942659979595e-01,-3.041292568030309895e-01,1.527294221711794409e+00
-4.570757807139781692e-02,9.434699515060576136e-01,3.314580676422847483e-01,-3.348360971120313279e-01,1.615647588739180796e+00
-4.906466651185212302e-02,9.379045669825233356e-01,3.468933888579105451e-01,-3.365879698850268720e-01,1.666363275080837258e+00
-5.215006199040345125e-02,9.320414039763970093e-01,3.623517921491579141e-01,-2.805115459408900058e-01,1.640741759306980407e+00
-5.525363531277779211e-02,9.257196595657865013e-01,3.782104069078537911e-01,-3.401918164330201555e-01,1.774010337065421439e+00
-5.895364195159154969e-02,9.185990184449244200e-01,3.951908947736793021e-01,-3.997950440608220024e-01,1.908933304008189280e+00
-6.310489961536684678e-02,9.106859875656675429e-01,4.130993004733179430e-01,-4.304483711369430643e-01,2.007233005638232370e+00
-6.712994293055817019e-02,9.022413609647034205e-01,4.312314072102816920e-01,-3.745809818480470010e-01,1.993830848593510119e+00
-7.117293307389493950e-02,8.931500873746364144e-01,4.497587369053317463e-01,-4.339933992212610669e-01,2.134053731843185808e+00
-7.580929077769751889e-02,8.830172215216092191e-01,4.693405868836164063e-01,-4.932496112929418142e-01,2.275961627907072682e+00
-8.089366733616391858e-02,8.718464301121834348e-01,4.897793404183579669e-01,-5.236051385579967299e-01,2.382972149911280368e+00
-8.613751152384840903e-02,8.597430038825194520e-01,5.107269008727288728e-01,-5.251531371378438395e-01,2.456192331809598617e+00
-9.153970014490055152e-02,8.466447058732063935e-01,5.321585684895734358e-01,-5.552557388947877426e-01,2.567789563435434630e+00
-9.724199936847106873e-02,8.323880524229466671e-01,5.541932245918688160e-01,-5.851701263260795649e-01,2.681656692982152812e+00
-1.033851001840306455e-01,8.167963448149000438e-01,5.769261054043395287e-01,-6.433930656987383312e-01,2.831972877790582821e+00
-1.101086399378216341e-01,7.996778552634843384e-01,6.004292862620824733e-01,-7.012495953641819657e-01,2.983771493862811042e+00
-1.174086981479345870e-01,7.809315814704435033e-01,6.246165744375279383e-01,-7.586877597373586912e-01,3.136982379327772019e+00
-1.249970549445597878e-01,7.606628277345819367e-01,6.491471809249654834e-01,-7.589415534973777966e-01,3.228010983456688798e+00
-1.328697628640947981e-01,7.387913004263709782e-01,6.739342804860958269e-01,-8.155084294640951859e-01,3.383875747788210653e+00
-1.409757302782299881e-01,7.152644515963011429e-01,6.988538933730302771e-01,-8.056358516394072078e-01,3.471250824919382527e+00
-1.490753652722102141e-01,6.901828628308250835e-01,7.236350018169701581e-01,-8.142198297547008634e-01,3.581356435637377711e+00
-1.573523263619873158e-01,6.633400473257708985e-01,7.483181018883907631e-01,-8.410771867209403396e-01,3.712628950084850388e+00
-1.658014412475180555e-01,6.346625144478877933e-01,7.727894232937487784e-01,-8.486572594361634359e-01,3.828147248304328620e+00
-1.742303816782668491e-01,6.042197199352533632e-01,7.968177520872410380e-01,-8.370497134513882331e-01,3.929530537547547109e+00
-1.823082443481547632e-01,5.721869784108395418e-01,8.201231991213718819e-01,-7.784735254205221722e-01,3.994681068170794269e+00
-1.901234480281853989e-01,5.384602082643539234e-01,8.426509384768456901e-01,-7.844545885561667875e-01,4.117975662020525895e+00
-1.976711474279955194e-01,5.029863472677426062e-01,8.642943563753346936e-01,-7.250182466266086312e-01,4.194630740448018535e+00
-2.048992912518753373e-01,4.657653098109922896e-01,8.849082868730917539e-01,-7.204893024440270910e-01,4.316073915162700558e+00
-2.123546698560009882e-01,4.264267165293096906e-01,9.045221143952377751e-01,-7.704122687534240566e-01,4.475932753377596107e+00
-2.200283503078842573e-01,3.849454134786952086e-01,9.229393417997285853e-01,-7.641834723755237535e-01,4.602472090237846203e+00
-6.879627191151270471e-02,9.997264109277441690e-01,-2.339023927905180614e-02,1.579212815507391454e-02,7.674347291529087962e-03
-6.892953753421333929e-02,9.997375910123181830e-01,-2.290740310220997639e-02,-4.244579250970181850e-02,8.893117180416383605e-02
-6.920721237852346663e-02,9.997524929366704560e-01,-2.224753619869690099e-02,-1.308994091224385467e-02,4.309254266052289783e-02
-6.928867901818777653e-02,9.997600734958921320e-01,-2.190423346041490624e-02,-3.203787708538704745e-03,2.559346167850619705e-02
-6.917396156467904567e-02,9.997606702158845504e-01,-2.187698081283833557e-02,2.614722370102254279e-02,-2.014089748683444217e-02
-6.886306299751905613e-02,9.997543099015360202e-01,-2.216573556873977294e-02,3.603281180947669193e-02,-3.763137020474008332e-02
-6.864796172107981431e-02,9.997502750729561072e-01,-2.234697947259662795e-02,6.987681916942895671e-03,1.368923978843319955e-03
-6.862597675376821971e-02,9.997517772379563850e-01,-2.227967480794073793e-02,-2.590758954674560188e-03,1.209706421747637310e-02
-6.894311085643385628e-02,9.997634029164390590e-01,-2.175173990608406105e-02,-6.083665471967353300e-02,9.352906884303185953e-02
-6.940473393454367479e-02,9.997785294354964991e-01,-2.104500130187657303e-02,-3.148877932502421040e-02,4.786889912249688017e-02
-6.942689842058284710e-02,9.997793428080498090e-01,-2.100632510230938249e-02,2.705579170565194924e-02,-4.013089939155128905e-02
-6.930160753009853569e-02,9.997750070124015176e-01,-2.121167964476926987e-02,-1.997346889887598176e-03,-9.544627219591761413e-04
-6.936951186847087336e-02,9.997759594533417449e-01,-2.116674039974015403e-02,-1.158356523292738971e-02,9.945462803189430295e-03
-6.963061381590283927e-02,9.997821677931043594e-01,-2.087143892789956878e-02,-4.063714970963202416e-02,4.913540745003411314e-02
-6.998760006515139520e-02,9.997905362086347836e-01,-2.046664866680732511e-02,-3.076057148349750636e-02,3.185022452439878471e-02
-7.014849968421799087e-02,9.997923931255573438e-01,-2.037573675406578050e-02,-1.419478764603927107e-03,-1.366171414119601163e-02
-7.001598704487292657e-02,9.997849052841105699e-01,-2.073989310584994916e-02,2.792239243297769610e-02,-5.919410179923238063e-02
-7.002803663185967753e-02,9.997810755549541017e-01,-2.092369379863361425e-02,-3.033203946583117386e-02,2.242116187109035458e-02
-7.028196707734704618e-02,9.997839457537762708e-01,-2.078609662755973378e-02,-2.045421521098782919e-02,5.107762574926684451e-03
-7.019379014217461132e-02,9.997757877390797132e-01,-2.117484948476478640e-02,3.808998025165696855e-02,-8.288510754418695892e-02
-6.995814694461217897e-02,9.997621798269270554e-01,-2.180788361374936743e-02,9.039431975522326662e-03,-4.376722671951221305e-02
-6.981832564518365702e-02,9.997505907691610627e-01,-2.233285151325974452e-02,1.892542001047581302e-02,-6.126523309493031588e-02
-6.948229243390585674e-02,9.997314351269640520e-01,-2.317450364044333286e-02,4.828214218685646097e-02,-1.071299726587939538e-01
-6.899865714479629097e-02,9.997055992848818962e-01,-2.426344490082537469e-02,4.844617039149224508e-02,-1.107472622401157181e-01
-6.865934088960706783e-02,9.996829987429514119e-01,-2.517741099280016576e-02,1.941818882657904768e-02,-7.212532066664754937e-02
-6.841561308645476014e-02,9.996622430102248824e-01,-2.598845704858212050e-02,2.932828880808484306e-02,-9.015754507154243036e-02
-6.826741674504929747e-02,9.996435493070477962e-01,-2.669783378493437512e-02,3.118464159004435965e-04,-5.178530192386919528e-02
-6.826336709592169261e-02,9.996290316572408186e-01,-2.723598847126368697e-02,4.987034065552363882e-04,-5.589847387260632461e-02
-6.830609511511866183e-02,9.996150324627186556e-01,-2.774503333135493882e-02,-9.043706450833450747e-03,-4.596198703819075193e-02
-6.844423036568200724e-02,9.996035663089765100e-01,-2.815511005795411775e-02,-1.858285808910371123e-02,-3.609588539555879522e-02
-6.892106964902125488e-02,9.996047326229526853e-01,-2.811367136813452267e-02,-7.678500182521930117e-02,4.438790038926864606e-02
-6.968794859725717383e-02,9.996165226186691788e-01,-2.769129299544806702e-02,-7.659127469903669050e-02,4.013141680404375827e-02
-7.059890045526021063e-02,9.996327484528607643e-01,-2.709922915101587934e-02,-1.055997776475307987e-01,7.834097258869840430e-02
-7.136197292956912575e-02,9.996418758140256378e-01,-2.676042075558381778e-02,-4.701513060728655657e-02,-1.054618005668962744e-02
-7.183119430866351240e-02,9.996384986402047090e-01,-2.688627970466195283e-02,-4.682900031469219848e-02,-1.463786904761345958e-02
-7.215255333359639478e-02,9.996282389171980975e-01,-2.726506848150413512e-02,-1.744240636960350463e-02,-6.115716661790127767e-02
-7.261801705937979967e-02,9.996225315588573856e-01,-2.747352179574293063e-02,-7.565003515307576476e-02,1.944539762231849850e-02
-7.322756952915747408e-02,9.996214743410928305e-01,-2.751196169196396327e-02,-4.626044008043085631e-02,-2.713721072961699371e-02
-7.339722454596386836e-02,9.996015076699331647e-01,-2.822810415165398837e-02,1.233015860405603514e-02,-1.161647046576882170e-01
-7.298094239765662294e-02,9.995548409868615369e-01,-2.983487656635840785e-02,7.092794217903780618e-02,-2.053652364024374788e-01
-7.212461649848596335e-02,9.994839336301719612e-01,-3.212267758387973154e-02,1.003397408037751126e-01,-2.524722418093317544e-01
-7.126607642528375031e-02,9.994061026178207019e-01,-3.445928104674061271e-02,7.137108348471341013e-02,-2.151678613248853289e-01
-7.050248898436252409e-02,9.993260708214383170e-01,-3.670700446216699359e-02,8.134893598536292736e-02,-2.347186483533529322e-01
-6.983369652506631053e-02,9.992443027087234420e-01,-3.886931314233896262e-02,5.241216935320301001e-02,-1.981079962467185429e-01
-6.930821048314167454e-02,9.991641068584575791e-01,-4.087893792334801324e-02,5.268734083018081216e-02,-2.041879932718035917e-01
-6.863391770108986933e-02,9.990680707254054882e-01,-4.316236852880387526e-02,8.217367097069779025e-02,-2.529590600798860001e-01
-6.795664883901383901e-02,9.989638218897348709e-01,-4.551134534876107030e-02,5.328295236694972903e-02,-2.173595066449455770e-01
-6.756820584366760030e-02,9.988709427923460060e-01,-4.750620638537698948e-02,2.440807808502793233e-02,-1.820965310681265104e-01
-6.761442233616751785e-02,9.988017899272501054e-01,-4.893857821924514628e-02,-3.364950070268850346e-02,-1.047492493712384037e-01
-6.824116815829527061e-02,9.987691987144755590e-01,-4.959927115638528700e-02,-9.169877036974050100e-02,-2.756746731956255525e-02
-6.886447696947343988e-02,9.987323649638546463e-01,-5.033550609366752027e-02,-3.296229893195183613e-02,-1.198816429113362531e-01
-6.914368539870546782e-02,9.986656664263920957e-01,-5.164190838001807976e-02,-2.287793269281301195e-02,-1.417721132306920540e-01
-6.951663782155333149e-02,9.986005608647280374e-01,-5.288591344252923515e-02,-5.171101765071124678e-02,-1.074016453796998449e-01
-7.003190502526357442e-02,9.985409925380017704e-01,-5.399894648252301366e-02,-5.134115220037699379e-02,-1.155518215222006290e-01
-7.083538046357092111e-02,9.984989236911915311e-01,-5.477133728084412900e-02,-1.093528902149903392e-01,-3.917576492378367636e-02
-7.178103399704918730e-02,9.984633686347027526e-01,-5.541571523170846225e-02,-7.977715376101068845e-02,-8.991186613871504640e-02
-7.272284766905046105e-02,9.984226546381115286e-01,-5.614448063154939272e-02,-1.085846692184009171e-01,-5.608741574919485356e-02
-7.380674238184375957e-02,9.983885702467432122e-01,-5.674735941578196163e-02,-1.081935855971201399e-01,-6.469620063017292311e-02
-7.503267475518277108e-02,9.983612900288314496e-01,-5.722529660882212654e-02,-1.369922826204846289e-01,-3.105925049363467833e-02
-7.625464055254134454e-02,9.983287399426241659e-01,-5.779037120984983900e-02,-1.074003012142881602e-01,-8.215703061889301217e-02
-7.732663242106631307e-02,9.982783274874680313e-01,-5.865475998436604776e-02,-1.069970873328348199e-01,-9.103644527702593747e-02
-7.834590576082199609e-02,9.982176289474435915e-01,-5.967885101561563183e-02,-9.685644990979763724e-02,-1.141670289380452702e-01
-7.916642562360841351e-02,9.981331536777816593e-01,-6.107542492071636742e-02,-6.724607368320334455e-02,-1.656929361674161771e-01
-8.012868474596256119e-02,9.980541177328917657e-01,-6.235365327243480582e-02,-1.252040323667050759e-01,-9.047495255357206057e-02
-8.152451855558832949e-02,9.980076444792255197e-01,-6.309311817486787377e-02,-1.539618008201698862e-01,-5.772905141099489434e-02
-8.301328986796269183e-02,9.979634839142583758e-01,-6.378781054179329113e-02,-1.437917000227752762e-01,-8.150735551335092088e-02
-8.459494951789348072e-02,9.979216601859233204e-01,-6.443880920509340027e-02,-1.725394087348285643e-01,-4.897774860061294977e-02
-8.602618446289264642e-02,9.978591943054424540e-01,-6.539899341804224220e-02,-1.137067091041899652e-01,-1.434882171722421385e-01
-8.711232081458654408e-02,9.977562495346371518e-01,-6.695122489226715268e-02,-1.035188559235443451e-01,-1.676791756525050636e-01
-8.814517681939718075e-02,9.976390495109986878e-01,-6.867551886073323952e-02,-1.030503919483983927e-01,-1.780191186501755563e-01
-8.917328844941323218e-02,9.975114905873265769e-01,-7.050408602520891188e-02,-1.025698653864290794e-01,-1.886295339513317793e-01
-8.990463078735064228e-02,9.973420697248750466e-01,-7.286148472891725014e-02,-4.369645558923961753e-02,-2.841230099966282618e-01
-9.038770654925562531e-02,9.971321039305670597e-01,-7.568069311918945719e-02,-5.291542227918637903e-02,-2.813526229922247990e-01
-9.076828528462353718e-02,9.968940179922616274e-01,-7.875478964002308180e-02,-2.319722798985765500e-02,-3.353838981294140487e-01
-9.070564832839481118e-02,9.965844708398069463e-01,-8.257961298614868717e-02,3.572798602394998413e-02,-4.321736394229277467e-01
-9.063736398090108115e-02,9.962493587915023374e-01,-8.652869528382213515e-02,-2.206576300105389521e-02,-3.605881785637368164e-01
-9.056317719018035228e-02,9.958866690691861034e-01,-9.060762865389110354e-02,3.690659520371533664e-02,-4.585143868499708120e-01
-9.004506799857651955e-02,9.954339487744982007e-01,-9.545288695063061657e-02,6.671991911843069833e-02,-5.148776307122238105e-01
-8.932594909561662744e-02,9.949147684650816448e-01,-1.007204224081332533e-01,7.710935896407759838e-02,-5.438672318152375507e-01
-8.825961668138437854e-02,9.942991191159638031e-01,-1.066267401978444884e-01,1.361617662353701297e-01,-6.439361693948433274e-01
-8.718612232118387595e-02,9.936301110815417559e-01,-1.126907376499199642e-01,7.854548053847154598e-02,-5.763891500335173168e-01
-8.625095646557227880e-02,9.929287767837765566e-01,-1.187116010955670681e-01,1.084931288110240338e-01,-6.360730438831285749e-01
-8.521061053974769706e-02,9.921508785426416122e-01,-1.250465281687748176e-01,9.958311002123720890e-02,-6.405933142643643885e-01
-8.416193220289687471e-02,9.913075631190249037e-01,-1.315648710827487244e-01,1.101589924555467365e-01,-6.741047329734606297e-01
-8.305590397532058855e-02,9.903840948841726721e-01,-1.383450201505575239e-01,1.110536800583529354e-01,-6.946186952967320360e-01
-8.194071675838056346e-02,9.893837109961589604e-01,-1.453267780399360165e-01,1.119909230428874497e-01,-7.161729040641318100e-01
-8.076735055691598719e-02,9.882897971052786446e-01,-1.525885871800616578e-01,1.226891692326685102e-01,-7.527579035022051723e-01
-7.968112482003837649e-02,9.871278034832862147e-01,-1.599334223677543743e-01,9.456493314949360185e-02,-7.346775377315906130e-01
-7.858442739288218348e-02,9.858705910976101050e-01,-1.675087389029266960e-01,1.247803112788079538e-01,-8.012916887555110446e-01
-7.747679280150658598e-02,9.845106493201011277e-01,-1.753247882511566047e-01,9.675607289469592698e-02,-7.856164310834555797e-01
-7.645489441418297505e-02,9.830654600284363109e-01,-1.832547442744081878e-01,1.076305516473517326e-01,-8.266962147946004258e-01
-7.522695018873824802e-02,9.814500892437313384e-01,-1.917178195251343087e-01,1.379640335972976417e-01,-8.966786878249436432e-01
-7.388963261656530945e-02,9.796758439080530678e-01,-2.005872400304769265e-01,1.295084136887234838e-01,-9.125825844971968692e-01
-7.287921137082585543e-02,9.778589537780865149e-01,-2.092650628175328764e-01,7.258858745021554149e-02,-8.608695936778488766e-01
-7.185549932097852477e-02,9.758961630871435533e-01,-2.182353749321847558e-01,1.321564398515506777e-01,-9.758333614660608113e-01
-7.023603271635783796e-02,9.735879206098602134e-01,-2.283124193787287037e-01,1.917391955428994210e-01,-1.091990598936616319e+00
-6.831153938039412343e-02,9.709948907981695854e-01,-2.391002343032120614e-01,1.931682113593980732e-01,-1.127304026508238133e+00
-6.666325398905191546e-02,9.682944466976961539e-01,-2.498116580434198430e-01,1.365044954506723363e-01,-1.082337285044208564e+00
-6.543581583296337323e-02,9.655373355545220360e-01,-2.602645839338774691e-01,1.089948139886048467e-01,-1.080041575288219313e+00
-6.438627905665701701e-02,9.626345653649095446e-01,-2.708037916365124143e-01,1.009216168990302864e-01,-1.106568019827524285e+00
-6.351400994162356706e-02,9.595778865528024060e-01,-2.814432085498899672e-01,7.354379160661157766e-02,-1.107692461593878352e+00
-6.277002419623337048e-02,9.563387568775378877e-01,-2.922604696053257012e-01,7.526069826137871122e-02,-1.150948417060483342e+00
-6.200865072116697185e-02,9.528440714478960682e-01,-3.034603359692936708e-01,7.702117013464050699e-02,-1.195824803322663055e+00
-6.122945944983834016e-02,9.490743209159250293e-01,-3.150522708662419902e-01,7.882403184955628916e-02,-1.242374068167196199e+00
-6.057696861284747603e-02,9.450738523084325493e-01,-3.268568703314937984e-01,5.168590000388934014e-02,-1.250773097634574116e+00
-6.005065291393089227e-02,9.408275615358882016e-01,-3.388856731324511595e-01,5.358345156238362300e-02,-1.300795595808227567e+00
-5.945692260825408831e-02,9.362263027102082358e-01,-3.513976524019100656e-01,6.516647080571760786e-02,-1.365756022041474393e+00
-5.894015619572597758e-02,9.313143143284160486e-01,-3.642164849742422494e-01,3.819833995909091562e-02,-1.380160253934532122e+00
-5.854814623748341024e-02,9.260948730062619205e-01,-3.772907184009639536e-01,4.020836598110331256e-02,-1.435692533823808681e+00
-5.842486143910867458e-02,9.206228500335709164e-01,-3.904530291802912334e-01,-1.553367732448785593e-02,-1.415632660956539501e+00
-5.828096548357941664e-02,9.147286014454937275e-01,-4.040687883239322820e-01,4.430157788733024571e-02,-1.551980370722917613e+00
-5.787568310467960941e-02,9.082467075610156648e-01,-4.184350824256669599e-01,3.675993936153362091e-02,-1.600588065858944420e+00
-5.754567422449501785e-02,9.013240625110905402e-01,-4.331453963030241772e-01,2.924601459275560922e-02,-1.651376968573049719e+00
